shooto_fighter_id,name_kanji,name_romaji,gym,weight_class_label,last_result_date,source_url,url_contains_romaji,slug_candidate_from_romaji_TABLE_TEXT_NOT_URL,mnews_fighters_ts_match_via_findFighterSlugByName,is_required_60_missing,is_required_19_listed
1701,アーイージアコ アーケンビエコァ,AKENBIEKE AYIJIAKE,,ライト級 [ -70.3 Kg ]B,2024-05-19,https://www.shooto-mma.com/fighters/?id=1701,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",akenbieke-ayijiake,,,
1946,イ ボバイエ,,MOB Training Center,女子アトム級 [ -47.6 Kg ]B,2026-04-19,https://www.shooto-mma.com/fighters/?id=1946,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
1207,イ イェジ,LEE YE JI,TEAM J,女子スーパーアトム級B,2019-11-24,https://www.shooto-mma.com/fighters/?id=1207,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",lee-ye-ji,,,
1383,井口 翔太,SHOTA IGUCHI,修斗GYM神戸,フライ級 [ -56.7 Kg ]B,2026-05-24,https://www.shooto-mma.com/fighters/?id=1383,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shota-iguchi,,,
1236,井口 雅仁,MASATO IGUCHI,AACC,ライト級 [ -70.3 Kg ]B,2025-10-11,https://www.shooto-mma.com/fighters/?id=1236,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",masato-iguchi,,,
448,池田 三男 博之,Hiroyuki Ikeda,,ストロー級 [ -52.2 Kg ]B,2007-12-09,https://www.shooto-mma.com/fighters/?id=448,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroyuki-ikeda,,,
965,ISAO,ISAO,坂口道場一族,フェザー級 [ -65.8 Kg ]B,2016-09-19,https://www.shooto-mma.com/fighters/?id=965,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",isao,isao,,
387,勇星,ISAMU,ピロクテテス新潟,ウェルター級 [ -77.1 Kg ]B,2025-08-31,https://www.shooto-mma.com/fighters/?id=387,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",isamu,,,
1928,石井 嵩人,TAKATO ISHII,パラエストラ小岩,アマチュア修斗B,2026-04-11,https://www.shooto-mma.com/fighters/?id=1928,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takato-ishii,,,
452,石井 俊光,Toshimitsu Ishii,,ストロー級 [ -52.2 Kg ]B,2004-03-04,https://www.shooto-mma.com/fighters/?id=452,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",toshimitsu-ishii,,,
115,石神 保貴,Yasutaka Ishigami,和術慧舟會東京本部,ストロー級 [ -52.2 Kg ]B,2013-04-21,https://www.shooto-mma.com/fighters/?id=115,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yasutaka-ishigami,,,
196,石澤 大介,Daisuke Ishizawa,パラエストラ札幌,バンタム級 [ -61.2 Kg ]B,2012-09-16,https://www.shooto-mma.com/fighters/?id=196,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",daisuke-ishizawa,,,
1286,石田 拓穂,,リライアブル,ライト級 [ -70.3 Kg ]B,2022-12-11,https://www.shooto-mma.com/fighters/?id=1286,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
50,石綱 テツオ,Tetsuo Ishitsuna,ISHITSUNA MMA GYM,ストロー級 [ -52.2 Kg ]B,2015-06-21,https://www.shooto-mma.com/fighters/?id=50,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",tetsuo-ishitsuna,,,
384,石中 暢,Wataru Ishinaka,PUREBRED京都,ウェルター級 [ -77.1 Kg ]B,2008-03-21,https://www.shooto-mma.com/fighters/?id=384,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",wataru-ishinaka,,,
1550,石原 匠,TAKUMI ISHIHARA,シューティング宇留野道場,ウェルター級 [ -77.1 Kg ]B,2023-04-09,https://www.shooto-mma.com/fighters/?id=1550,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takumi-ishihara,,,
1390,石原 愼之介,Shinnosuke Ishihara,MMA Zジム,ストロー級 [ -52.2 Kg ]B,2024-10-20,https://www.shooto-mma.com/fighters/?id=1390,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shinnosuke-ishihara,,,
521,井島 裕彰,Hiroaki Ijima,GUTSMAN,フライ級 [ -56.7 Kg ]B,2014-02-20,https://www.shooto-mma.com/fighters/?id=521,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroaki-ijima,,,
1546,伊集 虎皇,RAON IJU,パラエストラ小岩,ストロー級 [ -52.2 Kg ]B,2023-04-09,https://www.shooto-mma.com/fighters/?id=1546,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",raon-iju,,,
1057,伊集 守道,Morimichi Iju,Theパラエストラ沖縄,ライト級 [ -70.3 Kg ]B,2022-08-21,https://www.shooto-mma.com/fighters/?id=1057,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",morimichi-iju,,,
345,泉 彰洋,Akihiro Izumi,MMA／SHOOTOジムBLOWS,ライト級 [ -70.3 Kg ]B,2019-07-15,https://www.shooto-mma.com/fighters/?id=345,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",akihiro-izumi,,,
385,伊関 泰二郎,Taijiro Iseki,GUTSMAN,ウェルター級 [ -77.1 Kg ]B,2012-10-07,https://www.shooto-mma.com/fighters/?id=385,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",taijiro-iseki,,,
981,伊是名 秀宣,Hidenobu Izena,チーム・ソフトコンタクト,フライ級 [ -56.7 Kg ]B,2014-06-28,https://www.shooto-mma.com/fighters/?id=981,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hidenobu-izena,,,
1355,磯部 鉄心,TESSHIN ISOBE,パラエストラ松戸,フェザー級 [ -65.8 Kg ]B,2023-09-24,https://www.shooto-mma.com/fighters/?id=1355,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",tesshin-isobe,,,
1161,磯部 雄太,Yuta Isobe,駿東修闘クラブ,ライト級 [ -70.3 Kg ]B,2026-04-05,https://www.shooto-mma.com/fighters/?id=1161,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuta-isobe,,,
1164,井田 悟,Satoru Ida,パラエストラTB,フェザー級 [ -65.8 Kg ]B,2018-11-18,https://www.shooto-mma.com/fighters/?id=1164,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",satoru-ida,,,
197,一條 貴洋,Takahiro Ichijo,ストライプル南相馬playground,バンタム級 [ -61.2 Kg ]B,2026-02-28,https://www.shooto-mma.com/fighters/?id=197,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takahiro-ichijo,,,
1181,一水 浩二,Kouji Ichimizu,近田道場,フェザー級 [ -65.8 Kg ]B,2024-09-08,https://www.shooto-mma.com/fighters/?id=1181,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kouji-ichimizu,,,
714,いっきゅうさん,Ikkyuu-san,総合格闘技道場コブラ会,フライ級 [ -56.7 Kg ]B,2013-10-06,https://www.shooto-mma.com/fighters/?id=714,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ikkyuu-san,,,
671,出田 貴大,Takahiro Ideta,パラエストラ北九州,バンタム級 [ -61.2 Kg ]B,2017-09-10,https://www.shooto-mma.com/fighters/?id=671,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",takahiro-ideta,,,
1068,伊藤 ナツミ,Natsumi Ito,ISHITSUNA MMA GYM,フライ級 [ -56.7 Kg ]B,2017-04-09,https://www.shooto-mma.com/fighters/?id=1068,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",natsumi-ito,,,
896,伊藤 裕亮,Hiroaki Ito,ALIVE,バンタム級 [ -61.2 Kg ]B,2008-03-16,https://www.shooto-mma.com/fighters/?id=896,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hiroaki-ito,,,
945,伊藤 忍,Shinobu Ito,,ウェルター級 [ -77.1 Kg ]B,2003-09-05,https://www.shooto-mma.com/fighters/?id=945,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shinobu-ito,,,
1504,伊藤 琉之助,,EX ARES,Stand upB,2024-12-29,https://www.shooto-mma.com/fighters/?id=1504,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
995,伊藤 盛一郎,Seiichiro Ito,リバーサルジム横浜グランドスラム,フライ級 [ -56.7 Kg ]B,2013-10-05,https://www.shooto-mma.com/fighters/?id=995,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",seiichiro-ito,seiichiro-ito,,
269,稲葉 聡,Satoshi Inaba,秋本道場Jungle Junction,フェザー級 [ -65.8 Kg ]B,2019-10-20,https://www.shooto-mma.com/fighters/?id=269,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",satoshi-inaba,,,
550,井上 英,Hideru Inoue,パラエストラ博多,フライ級 [ -56.7 Kg ]B,2009-12-23,https://www.shooto-mma.com/fighters/?id=550,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hideru-inoue,,,
1582,井上 愛羅,AIRA INOUE,ストライプル茨城,グラップリングB,2026-01-18,https://www.shooto-mma.com/fighters/?id=1582,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",aira-inoue,,,
854,井上 雄史,Yuji Inoue,GUTSMAN,フェザー級 [ -65.8 Kg ]B,2011-06-11,https://www.shooto-mma.com/fighters/?id=854,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuji-inoue,,,
386,井上 雄策,Yusaku Inoue,PUREBRED川口REDIPS,ウェルター級 [ -77.1 Kg ]B,2013-03-16,https://www.shooto-mma.com/fighters/?id=386,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yusaku-inoue,,,
1715,井上 翔太,SHOTA INOUE,赤崎道場A-SPIRIT,フェザー級 [ -65.8 Kg ]B,2025-05-18,https://www.shooto-mma.com/fighters/?id=1715,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shota-inoue,,,
699,井上 裕貴,Yuki Inoue,木口道場,ライト級 [ -70.3 Kg ]B,2005-07-14,https://www.shooto-mma.com/fighters/?id=699,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuki-inoue,,,
1930,伊原 快,KAI IHARA,パラエストラ小岩,アマチュア修斗B,2026-04-11,https://www.shooto-mma.com/fighters/?id=1930,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kai-ihara,,,
1351,今市 凌太,RYOTA IMAICHI,STYLE PLUS GYM,ミドル級 [ -83.9 Kg ]B,2021-09-20,https://www.shooto-mma.com/fighters/?id=1351,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ryota-imaichi,,,
1899,イム クァンウ,GWAN WOO LIM,Extreme Combat,ライト級 [ -70.3 Kg ]B,2026-01-18,https://www.shooto-mma.com/fighters/?id=1899,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",gwan-woo-lim,,,
1143,イム ジョンミン,LE JEONG MIN,MMA STORY,フェザー級 [ -65.8 Kg ]B,2019-05-06,https://www.shooto-mma.com/fighters/?id=1143,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",le-jeong-min,,,
1465,イム ドンジュ,,ザ・ジムラップ,ミドル級 [ -83.9 Kg ]B,2022-07-17,https://www.shooto-mma.com/fighters/?id=1465,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",,,,
950,伊禮 真也,Shinya Irei,和術慧舟會HEARTS,バンタム級 [ -61.2 Kg ]B,2015-10-03,https://www.shooto-mma.com/fighters/?id=950,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",shinya-irei,,,
270,岩鬼,Iwaki,フリー,バンタム級 [ -61.2 Kg ]B,2019-10-20,https://www.shooto-mma.com/fighters/?id=270,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",iwaki,,,
1268,岩佐 和哉,KAZUYA IWASA,MMA＆BJJ BLOWS,バンタム級 [ -61.2 Kg ]B,2025-09-07,https://www.shooto-mma.com/fighters/?id=1268,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",kazuya-iwasa,,,
1350,岩﨑 大河,TAIGA IWASAKI,大道塾/パラエストラ東京/NAUGHTY HOUSE,ミドル級 [ -83.9 Kg ]B,2026-07-20,https://www.shooto-mma.com/fighters/?id=1350,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",taiga-iwasaki,,YES,
1896,岩永 唯伽,YUIKA IWANAGA,OISHI GYM,CKCB,2026-01-18,https://www.shooto-mma.com/fighters/?id=1896,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuika-iwanaga,,,
1265,岩本 龍弥,RYUYA IWAMOTO,MMA Zジム,ライト級 [ -70.3 Kg ]B,,https://www.shooto-mma.com/fighters/?id=1265,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ryuya-iwamoto,,,
1349,植木 令和 新,ARATA UEKI,シューティング宇留野道場,フライ級 [ -56.7 Kg ]B,2025-04-20,https://www.shooto-mma.com/fighters/?id=1349,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",arata-ueki,,,
116,上田 将年,Masatoshi Ueda,緒方道場,ストロー級 [ -52.2 Kg ]B,2026-06-28,https://www.shooto-mma.com/fighters/?id=116,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",masatoshi-ueda,,,
1501,上田 真央,MAO UEDA,修斗GYMS直心会 UBF,トライアウトB,2022-11-27,https://www.shooto-mma.com/fighters/?id=1501,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",mao-ueda,,,
1062,上野 勇貴,Yuki Ueno,AACC×SPIDER,ウェルター級 [ -77.1 Kg ]B,2022-04-03,https://www.shooto-mma.com/fighters/?id=1062,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",yuki-ueno,,,
1249,上原 平,TAIRA UEHARA,リバーサルジム横浜グランドスラム,フェザー級 [ -65.8 Kg ]B,2026-05-17,https://www.shooto-mma.com/fighters/?id=1249,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",taira-uehara,,YES,
1039,魚住 良太,Ryota Uozumi,メビウススポーツアカデミー,フライ級 [ -56.7 Kg ]B,2016-11-06,https://www.shooto-mma.com/fighters/?id=1039,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",ryota-uozumi,,,
1366,宇佐美 正 パトリック,SHO USAMI,EXFIGHT／LDH martIal arts,ライト級 [ -70.3 Kg ]B,2022-01-16,https://www.shooto-mma.com/fighters/?id=1366,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",sho-usami,usami-sho-patrick,,
1661,宇佐美 泰生,USAMI TAISEI,修斗GYM東京,フライ級 [ -56.7 Kg ]B,2026-05-17,https://www.shooto-mma.com/fighters/?id=1661,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",usami-taisei,,,
661,碓氷 早矢手,Hayate Usui,,フェザー級 [ -65.8 Kg ]B,2007-11-08,https://www.shooto-mma.com/fighters/?id=661,"NO (numeric id only, confirmed across all 27 weight-class listing pages + all=1 full listing; consistent with PR #234)",hayate-usui,,,
